domain,competition,bucket,rank,path,suffix,sha256,size_bytes,code_chars,markdown_chars,code_lines,code_cells,markdown_cells,good_hits,bad_hits,score,quality,reasons
GenAI,llm-prompt-recovery,1st,2,GenAI/llm-prompt-recovery/rank2_1st/4th-place.ipynb,.ipynb,362540ac0d218ad7697c28eedaf91258767bc4267abd3ff04bddf55673737b04,24064,16472,464,171,14,11,2,0,54,strong,
GenAI,llm-prompt-recovery,40pct,850,GenAI/llm-prompt-recovery/rank850_40pct/llm-prompt-recovery.ipynb,.ipynb,e7aeadf5ede1f6b1a530cf258b38f31a8a1928d35816d544c1780ae8d7f7854a,27638,9040,260,217,32,14,4,0,61,strong,
GenAI,llms-you-cant-please-them-all,10pct,166,GenAI/llms-you-cant-please-them-all/rank166_10pct/simplesubmission-myadjustments-to-the-original.ipynb,.ipynb,53f4c213d5f5d3099e599f2a9377f99130a6682b178e4b00c065f21708d0b01c,6955,1860,2647,41,5,1,2,0,18,weak,submission_only
GenAI,llms-you-cant-please-them-all,1st,1,GenAI/llms-you-cant-please-them-all/rank1_1st/5th-place-llms-ycpta.ipynb,.ipynb,a20ac37e588546bc461ada64b3852d62823f36fd1e007fcc1523b4b6dd59be75,7109,4509,52,111,3,3,1,0,40,usable,
GenAI,llms-you-cant-please-them-all,20pct,365,GenAI/llms-you-cant-please-them-all/rank365_20pct/llm-mash-it-up.ipynb,.ipynb,f42c4b7511bd7234b89fa67706922e4ffda8625dd86ed5e54e3a3cce2199fcfe,66261,46191,1080,562,17,16,4,0,61,strong,
GenAI,llms-you-cant-please-them-all,40pct,642,GenAI/llms-you-cant-please-them-all/rank642_40pct/writing-to-divide-the-ai-judgement.ipynb,.ipynb,b63ef8c02c1bece767be012e15ffc68a54525221d4d1d6a6f57aa94f8a7ec1c7,230631,7493,1376,89,7,3,3,0,55,strong,
GenAI,llms-you-cant-please-them-all,70pct,1166,GenAI/llms-you-cant-please-them-all/rank1166_70pct/simple-prompt-engineering-with-mistral-lb-8-366.ipynb,.ipynb,8e3d6491a84074fc4d5f62927beca1ec0a92136d5d54cebf9351e0902407f81b,11557,3774,0,61,19,0,3,1,29,usable,bad_keyword
GenAI,stable-diffusion-image-to-prompts,10pct,122,GenAI/stable-diffusion-image-to-prompts/rank122_10pct/huggingface-accelerate-learn-beyond-laion2b-brute.ipynb,.ipynb,c09d08fc2e9b56648a9cd7c464dd0d73fb8adfb404bed01e53cdd7768ebac221,20861,12241,0,224,34,0,4,0,55,strong,
GenAI,stable-diffusion-image-to-prompts,1st,1,GenAI/stable-diffusion-image-to-prompts/rank1_1st/en-3models-vit-blip-convnext-notebook.ipynb,.ipynb,200d0cf7070569fb95e76006f271b59f9e0a8a1b654f19bc7cce6583f533d770,41817,31490,95,642,23,8,4,0,66,strong,
GenAI,stable-diffusion-image-to-prompts,20pct,253,GenAI/stable-diffusion-image-to-prompts/rank253_20pct/ensemble-clip-ofa-vit.ipynb,.ipynb,82f09a18b2851a40aeead6f2eea5b242e670f0c3586963eb1bcc0cc89d4ac522,44915,13319,12329,306,45,33,5,0,67,strong,
GenAI,stable-diffusion-image-to-prompts,40pct,516,GenAI/stable-diffusion-image-to-prompts/rank516_40pct/train.ipynb,.ipynb,9bfa8074ef5dcce3d9ec0a827308bd0ee6f17eb2a6e21ab31eb768c926bf1b59,15106,8917,10,214,16,1,4,1,49,strong,bad_keyword
Medical,aptos2019-blindness-detection,10pct,291,Medical/aptos2019-blindness-detection/rank291_10pct/fast-ai-starter-with-resnet-152.ipynb,.ipynb,4980ba0d9e35373333bb00ca8d4488270a1fb33f3bab2ef2d8c44d8b3582da4e,8356,4090,520,115,28,8,6,0,73,strong,
Medical,aptos2019-blindness-detection,20pct,581,Medical/aptos2019-blindness-detection/rank581_20pct/data-set-simple-visualization.ipynb,.ipynb,d4cb939b9b5567e78f5a9eeaef0f3f0f5c6129a1854468fd3ecea56ca06aca19,4506,1922,300,46,12,10,0,0,29,usable,
Medical,aptos2019-blindness-detection,40pct,1171,Medical/aptos2019-blindness-detection/rank1171_40pct/eye-inference-num-class-1-ver3.ipynb,.ipynb,089df25c2909c99c53494e392c214fab9e6cc12123724e84bd2fe7041e98899c,8118,5449,0,141,18,0,4,0,55,strong,
Medical,histopathologic-cancer-detection,10pct,110,Medical/histopathologic-cancer-detection/rank110_10pct/image-data-gen-test-2.ipynb,.ipynb,91df531edf503f0f2db77fa907e42c4f47409c0aaa082896c3d6e0bf8acf83e1,19882,10389,0,181,60,0,3,0,49,strong,
Medical,histopathologic-cancer-detection,1st,1,Medical/histopathologic-cancer-detection/rank1_1st/how-to-get-1-000-lb-1-000.ipynb,.ipynb,40d7ed9a96dadf6a758268bf38ef9bb0ff731ab9963f2d9a2710a95607c81561,11828,7249,1412,148,12,8,2,0,54,strong,
Medical,osic-pulmonary-fibrosis-progression,10pct,209,Medical/osic-pulmonary-fibrosis-progression/rank209_10pct/change-in-dropout-and-mloss-values.ipynb,.ipynb,2209e4ffe878568028ff4f8043a4eaad7bb0ebdd9285794990b9c410f59a0224,21699,15100,641,352,47,7,8,0,73,strong,
Medical,osic-pulmonary-fibrosis-progression,1st,567,Medical/osic-pulmonary-fibrosis-progression/rank567_1st/dnn-lgbm-ngboost-elasticnet.ipynb,.ipynb,21843e24103fbc268151628fc487e43d4328a44b4404a6062da1200c82aa6423,20087,15658,31,341,35,2,7,0,78,strong,
Medical,osic-pulmonary-fibrosis-progression,20pct,423,Medical/osic-pulmonary-fibrosis-progression/rank423_20pct/fibrosis-osic-submission-21.ipynb,.ipynb,a153d224f6db1a62130bc5f2092f3cb9f5d3acf2b72bb6946b2e482d7bb9e8a6,21512,14981,610,353,47,6,8,0,73,strong,
Medical,osic-pulmonary-fibrosis-progression,40pct,743,Medical/osic-pulmonary-fibrosis-progression/rank743_40pct/pulmonary-fibrosis.ipynb,.ipynb,61b1fb5475ff3ff4a5981c4a9e05b7e159dd9c24cee5279189a25c73c0a510d6,21467,15122,232,354,48,6,8,0,73,strong,
Medical,osic-pulmonary-fibrosis-progression,70pct,1461,Medical/osic-pulmonary-fibrosis-progression/rank1461_70pct/pulmonaryfibrosis-environment-51f0d2.ipynb,.ipynb,4eeca2c68a27e98653654274967f6daa2947c536791f68abc21d8b2a6d866818,10344,8403,54,151,12,3,5,0,67,strong,
Medical,prostate-cancer-grade-assessment,10pct,103,Medical/prostate-cancer-grade-assessment/rank103_10pct/tile-factory.ipynb,.ipynb,156dfa54de2b1307dceedb3e6c729f602c05f32f3c0ffaf1277889a3b2c22be1,18560,15171,1046,349,12,3,0,0,37,usable,
Medical,prostate-cancer-grade-assessment,1st,6,Medical/prostate-cancer-grade-assessment/rank6_1st/panda-submit-clas-twodl.ipynb,.ipynb,a65f4e5d283ba474408d36d4fe554701ba604fb932e06c4da33546e4b2ece24c,15699,14136,0,115,4,0,3,0,46,strong,
Medical,prostate-cancer-grade-assessment,20pct,202,Medical/prostate-cancer-grade-assessment/rank202_20pct/panda-stain-norm-downsample12x64x64-inference.ipynb,.ipynb,3e6547d8497675dc34294e50c5bbd5f6f15f68b04508fb60f93f18bb5e58292c,15578,12963,85,231,15,5,3,0,55,strong,
Medical,prostate-cancer-grade-assessment,40pct,311,Medical/prostate-cancer-grade-assessment/rank311_40pct/mi-zero-demo.ipynb,.ipynb,ceda13da418d35e409b56b529b3bc462ce838f1a4c18c4bcf96b16b40ef203f6,22998,9983,0,222,36,0,2,0,43,usable,
Medical,prostate-cancer-grade-assessment,70pct,709,Medical/prostate-cancer-grade-assessment/rank709_70pct/getting-started-with-the-panda-dataset.ipynb,.ipynb,7ea04a81505c72b462546f6151aacc31e93e7f68982f081213e3cf42a8d64629,27674,13002,9992,227,29,20,1,0,43,usable,
Medical,rsna-breast-cancer-detection,10pct,125,Medical/rsna-breast-cancer-detection/rank125_10pct/logistic-regression-tabular-data.ipynb,.ipynb,36e657aa9d53ee3e6907a23cba79b6147e809e309a5d8f2ce9621c04fa066120,13194,4517,399,77,20,5,6,0,65,strong,
Medical,rsna-breast-cancer-detection,1st,1,Medical/rsna-breast-cancer-detection/rank1_1st/rsna-mammo-rejection-ensemble-v2-ishikei.ipynb,.ipynb,8c57007d9f99ed6187f119a6ce63592f511945f21c60665dc81a81c761a8ca27,112491,95682,202,1894,35,9,5,0,72,strong,
Medical,rsna-breast-cancer-detection,20pct,333,Medical/rsna-breast-cancer-detection/rank333_20pct/rsna-eda-and-nii-files.ipynb,.ipynb,dd7245ce9c2946cdc492e8c00369eab9c27934e5b875f75c76bfc4d58daa0203,5322,1788,291,44,8,6,0,0,29,usable,
Medical,rsna-breast-cancer-detection,40pct,676,Medical/rsna-breast-cancer-detection/rank676_40pct/train-pytorch-lightning-gpu-tpu-w-b-kfolds.ipynb,.ipynb,1e24d4766c0bb9d652426f012ea94197287d95da875d80fd36cb4db785164c17,19249,10839,2343,251,15,12,4,0,61,strong,
Medical,rsna-breast-cancer-detection,70pct,1184,Medical/rsna-breast-cancer-detection/rank1184_70pct/rsna-breast-baseline-inference.ipynb,.ipynb,01f9bcea59e244635ae389d26db2eff8c33b693367887d630d904132f65dd2b9,15416,7584,302,204,17,8,2,0,49,strong,
Medical,rsna-intracranial-hemorrhage-detection,10pct,62,Medical/rsna-intracranial-hemorrhage-detection/rank62_10pct/final-cnn-kernel.ipynb,.ipynb,f443b5ce7a8aeeba1c99ad05cd67d23e18ff4bb3f13f4ba2d58fe9cc3d6e2d59,26084,22895,0,438,22,0,6,0,67,strong,
Medical,rsna-intracranial-hemorrhage-detection,1st,62,Medical/rsna-intracranial-hemorrhage-detection/rank62_1st/final-cnn-kernel.ipynb,.ipynb,f443b5ce7a8aeeba1c99ad05cd67d23e18ff4bb3f13f4ba2d58fe9cc3d6e2d59,26084,22895,0,438,22,0,6,0,72,strong,
Medical,rsna-intracranial-hemorrhage-detection,20pct,62,Medical/rsna-intracranial-hemorrhage-detection/rank62_20pct/final-cnn-kernel.ipynb,.ipynb,f443b5ce7a8aeeba1c99ad05cd67d23e18ff4bb3f13f4ba2d58fe9cc3d6e2d59,26084,22895,0,438,22,0,6,0,67,strong,
Medical,rsna-intracranial-hemorrhage-detection,40pct,171,Medical/rsna-intracranial-hemorrhage-detection/rank171_40pct/5th-preprocessing-adjacent-images-and-cropping.ipynb,.ipynb,a67419e48ad0e682ccef1b947ba7f3a189aa5074c3cefcb148c00191402cd943,11085,5401,2566,127,19,11,2,0,49,strong,
Medical,rsna-intracranial-hemorrhage-detection,70pct,299,Medical/rsna-intracranial-hemorrhage-detection/rank299_70pct/basic-eda-albumentations-augs.ipynb,.ipynb,acfa7ed4051f13caa74ce7dc12c4947bbf88c4a50d27c60c0b896d58aa71603b,14990,8613,870,169,42,18,1,0,43,usable,
Medical,rsna-pneumonia-detection-challenge,1st,2,Medical/rsna-pneumonia-detection-challenge/rank2_1st/show-image-with-labels.ipynb,.ipynb,799ee62dfc5216dc5fb2b4d0c7282a5f03a861513c759729c610f5861ec9879d,2147,1084,0,23,4,0,0,0,12,weak,
Medical,rsna-pneumonia-detection-challenge,20pct,68,Medical/rsna-pneumonia-detection-challenge/rank68_20pct/keras-competition-metric-for-segmentation.ipynb,.ipynb,9bf47ea4f15165cf7d22bf9fa79650cd1d54285349d694f43da33498a1c17554,9235,5425,656,117,14,5,2,0,49,strong,
Medical,rsna-pneumonia-detection-challenge,40pct,134,Medical/rsna-pneumonia-detection-challenge/rank134_40pct/original-nih-labels-for-this-competition-dataset.ipynb,.ipynb,922643ec96676274adbe7aa4fdc621d0ad751e4cd992db91e3bb5ae1d7c22328,5727,989,2274,20,6,11,0,0,21,weak,
Medical,rsna-pneumonia-detection-challenge,70pct,243,Medical/rsna-pneumonia-detection-challenge/rank243_70pct/use-dicom-data-to-correct-your-predictions.ipynb,.ipynb,ad1575ae923023775900eb8edf00ad8b8b429982fe0adabd8d87f0a681288aa4,24289,14609,915,251,48,9,7,0,73,strong,
Medical,siim-isic-melanoma-classification,10pct,335,Medical/siim-isic-melanoma-classification/rank335_10pct/chris-submission-oof-weighted-ensemble-prlb-0-9427.ipynb,.ipynb,b0b1417e59845ae7ae0a8b5e4b9ed34e7d395ce4a6f31d2534763580a8745741,23646,21776,0,403,10,0,3,0,37,usable,thin_ensemble
Medical,siim-isic-melanoma-classification,1st,755,Medical/siim-isic-melanoma-classification/rank755_1st/melanoma-minmax.ipynb,.ipynb,b70c579799fb81c9b37f5df82a6f6798185a402df7fbae3c0d52b0896f1a1a26,3341,2058,229,26,4,1,2,0,30,usable,
Medical,siim-isic-melanoma-classification,20pct,755,Medical/siim-isic-melanoma-classification/rank755_20pct/melanoma-minmax.ipynb,.ipynb,b70c579799fb81c9b37f5df82a6f6798185a402df7fbae3c0d52b0896f1a1a26,3341,2058,229,26,4,1,2,0,25,usable,
Medical,siim-isic-melanoma-classification,40pct,1322,Medical/siim-isic-melanoma-classification/rank1322_40pct/siim-predictions-xgboost-and-resnet50.ipynb,.ipynb,8b502e057fa53e660b95ddd3adb9aee503ac99ae5675c9aafe16286006c48864,14997,8274,68,183,58,5,11,1,61,strong,bad_keyword
Medical,siim-isic-melanoma-classification,70pct,2311,Medical/siim-isic-melanoma-classification/rank2311_70pct/melanoma-using-fastai2.ipynb,.ipynb,bbea4d72278312a2729014f5e8775ea4bddb1c0d92873499b912dc896f81d199,6531,3218,213,81,26,2,3,0,55,strong,
NLP,commonlitreadabilityprize,10pct,217,NLP/commonlitreadabilityprize/rank217_10pct/pre-trained-roberta-solution-in-pytorch.ipynb,.ipynb,09e058d9c83505452c2ab227d80047bfe1dd1d170eb180b5f7eaa9ed2a901265,17897,11754,564,227,15,4,6,0,73,strong,
NLP,commonlitreadabilityprize,1st,12,NLP/commonlitreadabilityprize/rank12_1st/fork-of-commonlitreadability-r3-2a94de.ipynb,.ipynb,6287ea620350d0319f50b8a9865b698729859a69935e12ea5e8cc1d8a515a398,33101,20965,0,218,61,0,5,1,54,strong,bad_keyword
NLP,commonlitreadabilityprize,20pct,645,NLP/commonlitreadabilityprize/rank645_20pct/roberta-base-pretrained.ipynb,.ipynb,87b8c1bc2f111e20bad2b47462800402d8e97286043bbbe033150a3c57ac98da,3838,1930,0,53,6,0,1,0,29,usable,
NLP,commonlitreadabilityprize,40pct,1483,NLP/commonlitreadabilityprize/rank1483_40pct/commonlit-baseline-model.ipynb,.ipynb,edfb00ebc13b86452769947a4e6ec9e578f94c8c2a6614cd8866e9afe0538966,8454,3642,295,71,11,3,4,0,53,strong,
NLP,commonlitreadabilityprize,70pct,2492,NLP/commonlitreadabilityprize/rank2492_70pct/nn-notebook-lstm.ipynb,.ipynb,4dc94eeba9eabdcfa3793e1b12bbc625cba71e538b5e78f783b72b1f00038344,15991,6003,257,147,23,6,5,0,67,strong,
NLP,feedback-prize-english-language-learning,10pct,238,NLP/feedback-prize-english-language-learning/rank238_10pct/fb3-deberta-family-inference-weight-tune.ipynb,.ipynb,daa485f85b87a7466e752745590fbaa50627865a91d2d6b462625669d8eea4a3,22736,16091,699,365,9,9,6,0,73,strong,
NLP,feedback-prize-english-language-learning,1st,8,NLP/feedback-prize-english-language-learning/rank8_1st/llm-detect-pip.ipynb,.ipynb,76c8e2d7c1bdecb9cde9bbcf1af4a1025b37b7898551de26b945acb2709d0372,1303,106,0,5,2,0,1,0,-11,reject,too_short
NLP,feedback-prize-english-language-learning,20pct,415,NLP/feedback-prize-english-language-learning/rank415_20pct/english.ipynb,.ipynb,8561e9e7b39da9c732ca96181878c2a400e832d45f5a80462ac480014d2f1b8b,6763,3876,164,51,4,2,7,0,57,strong,
NLP,feedback-prize-english-language-learning,40pct,1131,NLP/feedback-prize-english-language-learning/rank1131_40pct/feedback-prize-ell-baseline.ipynb,.ipynb,c7bb0ae8041ce16b632a89fc963422c6f4f48e48e229bc401abb751f9e9feafb,9710,3590,0,67,15,0,7,0,59,strong,
NLP,feedback-prize-english-language-learning,70pct,1872,NLP/feedback-prize-english-language-learning/rank1872_70pct/compe-nlp-feedback-english.ipynb,.ipynb,94806717c82622b18d5a8d2286cd0489af4a3b8ffbac6f68f6480068cdf08529,11640,4237,198,111,20,6,7,0,73,strong,
NLP,google-quest-challenge,10pct,217,NLP/google-quest-challenge/rank217_10pct/end-to-end-bert-training.ipynb,.ipynb,285ae2b959f16df904c761096e49492aef12271c236fb1516bbe2e8af5ff9aac,19869,17761,169,346,6,6,5,0,67,strong,
NLP,google-quest-challenge,1st,5,NLP/google-quest-challenge/rank5_1st/postprocessing-for-google-quest.ipynb,.ipynb,3d095508d7ea7ef2cb564615e54f07162162d2da0e2b5d58bf4f9fc08324aa27,8426,6812,152,109,9,2,2,0,54,strong,
NLP,google-quest-challenge,20pct,275,NLP/google-quest-challenge/rank275_20pct/eda-and-feature-engineering.ipynb,.ipynb,1260a61d4d0d7d7770259f03ce9f39df75e599b528338e932991a92b4b083f0f,24646,15098,2139,359,34,31,1,0,43,usable,
NLP,google-quest-challenge,40pct,275,NLP/google-quest-challenge/rank275_40pct/eda-and-feature-engineering.ipynb,.ipynb,1260a61d4d0d7d7770259f03ce9f39df75e599b528338e932991a92b4b083f0f,24646,15098,2139,359,34,31,1,0,43,usable,
NLP,google-quest-challenge,70pct,1068,NLP/google-quest-challenge/rank1068_70pct/google-quest-spelling-feature.ipynb,.ipynb,4d31f7328c9fa03884c89d7c051a36125c8fd1b099cb8d88df9d3b8fd8ebbb15,5985,2628,1236,46,13,7,2,0,41,usable,
NLP,jigsaw-toxic-comment-classification-challenge,10pct,454,NLP/jigsaw-toxic-comment-classification-challenge/rank454_10pct/hashing-trick-xgboost.py,.py,0f74d11d243b3f3a8c956b5781f41d01021812e6b109404c6cdc530e1b1bed94,2717,2717,0,52,1,0,5,0,46,strong,
NLP,jigsaw-toxic-comment-classification-challenge,20pct,908,NLP/jigsaw-toxic-comment-classification-challenge/rank908_20pct/lessons-from-toxic-blending-is-the-new-sexy.ipynb,.ipynb,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,5594,0,4564,0,0,5,2,0,-16,reject,too_short;thin_ensemble
NLP,nlp-getting-started,10pct,81,NLP/nlp-getting-started/rank81_10pct/nlp-disaster-tweets-roberta-5-fold-top-5.ipynb,.ipynb,8cb49ed18ebbd69e4ca3a197fd5c79170f53af46a212e079ebf6248d8385540c,33018,18535,6222,377,15,14,7,0,73,strong,
NLP,nlp-getting-started,10pct,82,NLP/nlp-getting-started/rank82_10pct/nlp-disaster-tweets-roberta-5-fold-top-5.ipynb,.ipynb,8cb49ed18ebbd69e4ca3a197fd5c79170f53af46a212e079ebf6248d8385540c,33018,18535,6222,377,15,14,7,0,73,strong,
NLP,nlp-getting-started,1st,7,NLP/nlp-getting-started/rank7_1st/disaster-tweets-classification-with-distilbert.ipynb,.ipynb,a3f9e35792bdfef0fd50fdfde6e58dc910ab21d05ba12ac9303aef20693dea86,1848,580,0,11,1,0,3,0,1,reject,too_short
NLP,nlp-getting-started,1st,6,NLP/nlp-getting-started/rank6_1st/disaster-tweets-classification-with-distilbert.ipynb,.ipynb,a3f9e35792bdfef0fd50fdfde6e58dc910ab21d05ba12ac9303aef20693dea86,1848,580,0,11,1,0,3,0,1,reject,too_short
NLP,nlp-getting-started,20pct,173,NLP/nlp-getting-started/rank173_20pct/83-6-accuracy-bert-nlp.ipynb,.ipynb,1e921cec36967be8b198a8a35136f87740ffebdd0cba2d0892a74d6266ae7ee8,8830,2855,3583,74,8,7,4,0,53,strong,
NLP,nlp-getting-started,20pct,174,NLP/nlp-getting-started/rank174_20pct/83-6-accuracy-bert-nlp.ipynb,.ipynb,1e921cec36967be8b198a8a35136f87740ffebdd0cba2d0892a74d6266ae7ee8,8830,2855,3583,74,8,7,4,0,53,strong,
NLP,nlp-getting-started,20pct,170,NLP/nlp-getting-started/rank170_20pct/83-6-accuracy-bert-nlp.ipynb,.ipynb,1e921cec36967be8b198a8a35136f87740ffebdd0cba2d0892a74d6266ae7ee8,8830,2855,3583,74,8,7,4,0,53,strong,
NLP,nlp-getting-started,40pct,331,NLP/nlp-getting-started/rank331_40pct/disaster-tweets-tf-idf-vs-bilstm-vs-bert.ipynb,.ipynb,cb65b622b7b1e516b920c3c62ff429760666d280774f6e375c6a501640916d3f,101570,37627,13477,727,14,12,10,0,73,strong,
NLP,nlp-getting-started,40pct,325,NLP/nlp-getting-started/rank325_40pct/disaster-tweets-tf-idf-vs-bilstm-vs-bert.ipynb,.ipynb,cb65b622b7b1e516b920c3c62ff429760666d280774f6e375c6a501640916d3f,101570,37627,13477,727,14,12,10,0,73,strong,
NLP,nlp-getting-started,40pct,348,NLP/nlp-getting-started/rank348_40pct/tweet-classification-fine-tuning-bert-pytorch.ipynb,.ipynb,6e98325aab561ed98b8f4659d30d70fd356396ddfcd400dfacd488f90979f54f,11224,4298,201,120,15,7,4,0,61,strong,
NLP,nlp-getting-started,70pct,557,NLP/nlp-getting-started/rank557_70pct/notebook76d50be751.ipynb,.ipynb,6a287c9746ea533aee103931746c039ae3235ee530300fc357edf42124ba0462,5097,3560,0,40,2,0,3,1,21,weak,bad_keyword
NLP,nlp-getting-started,70pct,586,NLP/nlp-getting-started/rank586_70pct/notebook76d50be751.ipynb,.ipynb,6a287c9746ea533aee103931746c039ae3235ee530300fc357edf42124ba0462,5097,3560,0,40,2,0,3,1,21,weak,bad_keyword
NLP,nlp-getting-started,70pct,566,NLP/nlp-getting-started/rank566_70pct/notebook76d50be751.ipynb,.ipynb,6a287c9746ea533aee103931746c039ae3235ee530300fc357edf42124ba0462,5097,3560,0,40,2,0,3,1,21,weak,bad_keyword
NLP,quora-question-pairs,10pct,332,NLP/quora-question-pairs/rank332_10pct/data-analysis-xgboost-starter-0-35460-lb-12d8b0.irnb,.irnb,81df02d1ad8e63bb8dd8d11fef2393d584534f981c5a7b74c9e845b8fd93311e,22986,22986,0,1,1,0,6,0,11,weak,too_short
NLP,quora-question-pairs,1st,21,NLP/quora-question-pairs/rank21_1st/kaggle-book-gokui-chapter5-lightgbm.ipynb,.ipynb,3750229a45eaea2cc53c0ad1933810b9b4fc545304de9669afda9c7a3e65a8c3,2446,362,36,8,4,1,1,0,-5,reject,too_short
NLP,quora-question-pairs,20pct,664,NLP/quora-question-pairs/rank664_20pct/quoras-question-pairs-sentiment-analysis.ipynb,.ipynb,6933c70484709946709e6d7635fae4bead38b14f494e5a0ca644e673a107fa0d,9993,6837,370,134,12,4,2,0,49,strong,
NLP,quora-question-pairs,40pct,1316,NLP/quora-question-pairs/rank1316_40pct/xgb-starter-23-clean-text.py,.py,4416ad98e6eaa26d8f966c127bfb014527b4e16cabfaa68476d2a25ec14c16e0,9991,9991,0,200,1,0,5,0,54,strong,
NLP,quora-question-pairs,70pct,21,NLP/quora-question-pairs/rank21_70pct/kaggle-book-gokui-chapter5-lightgbm.ipynb,.ipynb,3750229a45eaea2cc53c0ad1933810b9b4fc545304de9669afda9c7a3e65a8c3,2446,362,36,8,4,1,1,0,-10,reject,too_short
RL,connectx,10pct,74,RL/connectx/rank74_10pct/agent-q-learning.ipynb,.ipynb,a6ddd97821a537aa63b9573b9d76114b914ed87977ddd9c73a3acb99b8775668,19774,15887,0,349,9,0,6,0,67,strong,
RL,connectx,10pct,75,RL/connectx/rank75_10pct/agent-q-learning.ipynb,.ipynb,a6ddd97821a537aa63b9573b9d76114b914ed87977ddd9c73a3acb99b8775668,19774,15887,0,349,9,0,6,0,67,strong,
RL,connectx,20pct,81,RL/connectx/rank81_20pct/agent-one-line-of-code.ipynb,.ipynb,692475ff02e3cd16abb99b02435a3ec4d4012f0549dd444d5b8507021138f1e9,2808,836,0,16,4,0,0,0,7,reject,
RL,connectx,20pct,85,RL/connectx/rank85_20pct/agent-one-line-of-code.ipynb,.ipynb,692475ff02e3cd16abb99b02435a3ec4d4012f0549dd444d5b8507021138f1e9,2808,836,0,16,4,0,0,0,7,reject,
RL,connectx,40pct,173,RL/connectx/rank173_40pct/v1-cell-swarm-starter.ipynb,.ipynb,71f08266cbb9c5dc2130e191d710f300ee17e5251f9df306988afb30f23ecc75,24582,21150,0,425,5,0,1,0,29,usable,
RL,connectx,70pct,348,RL/connectx/rank348_70pct/simple-minimax-alpha-beta-move-ordering-connectx.ipynb,.ipynb,703957b32aca3c4494704e47611a546446f946d8eb9fcdbe058aa84fc924a0e9,6606,5420,0,101,1,0,1,0,29,usable,
RL,connectx,70pct,346,RL/connectx/rank346_70pct/simple-minimax-alpha-beta-move-ordering-connectx.ipynb,.ipynb,703957b32aca3c4494704e47611a546446f946d8eb9fcdbe058aa84fc924a0e9,6606,5420,0,101,1,0,1,0,29,usable,
RL,google-football,10pct,114,RL/google-football/rank114_10pct/game-visualization.ipynb,.ipynb,ddc3a12859456e42029318c3ce5c1ee994a485a8a7c7e2e04e24e9555f3bde9c,9350,7646,130,176,8,2,1,0,43,usable,
RL,google-football,1st,2,RL/google-football/rank2_1st/google-football-episode-scraper.ipynb,.ipynb,1f3d46b527b398bd3b675b5fff982c15d67cbc23c087ba02297b06f775eafbf6,7863,5343,812,103,11,1,2,0,54,strong,
RL,google-football,20pct,226,RL/google-football/rank226_20pct/baseline-bot.ipynb,.ipynb,a93e3c462f1b8f6d7ae34c1bf6619c3dee0301fe4ac3080f9c58ef5cf0453b21,6351,4053,67,74,13,4,1,0,35,usable,
RL,google-football,40pct,410,RL/google-football/rank410_40pct/gail-football.ipynb,.ipynb,302cdae13acd4d833952f25d0eeaabfb12802b7d756b2c074ee7d72088ca88ac,30601,26158,716,601,23,2,3,0,55,strong,
RL,google-football,70pct,783,RL/google-football/rank783_70pct/gfootball-template-bot-modified.ipynb,.ipynb,7733b97794319a1f60acf318ea60ac6996928cfd60f1981d275d73bbcb4c086d,5209,3180,852,35,4,3,2,0,33,usable,
RL,halite,10pct,118,RL/halite/rank118_10pct/pytorch-starter.ipynb,.ipynb,f39ae514362c990dab65fa191f7c80108de965b911ae1d6e87ec6003a4d5b8fc,14274,11501,34,227,19,3,3,0,55,strong,
RL,halite,1st,2,RL/halite/rank2_1st/halite-iv-count-win-or-lose-for-each-team.ipynb,.ipynb,9270188080f93468dcbfc6c8e4ec8ba6c329071a4b965f21be126936f60df664,8288,6722,0,126,9,0,2,0,48,strong,
RL,halite,20pct,225,RL/halite/rank225_20pct/halite-bot-aggressive-bot-starter-code.ipynb,.ipynb,62265d2ce826eaa08746df9189ebb63a4edf5199541e841eca371be7c3cd891e,7051,5558,434,95,2,2,2,0,41,usable,
RL,halite,40pct,445,RL/halite/rank445_40pct/halite-result-visualization-from-leaderboard.ipynb,.ipynb,75ed0427e85147068ff04244cd367d2c146d0376603b05f157ffa40bfcd0911c,698312,8104,625,240,22,6,0,0,37,usable,
RL,halite,70pct,800,RL/halite/rank800_70pct/explore-exploit.ipynb,.ipynb,ab4987c8b1fbd38b64788950058b4c72617ead89ac954f41868c00bd8bcb4e47,8614,3979,2355,68,6,15,0,0,29,usable,
RL,hungry-geese,10pct,100,RL/hungry-geese/rank100_10pct/hungry-geese-center-focused-greedy-goose.ipynb,.ipynb,1e6e5fdaba004702dbca8b0b453d3e96c141f5f9b1c0639219c5514ee17c0bda,8696,7475,0,187,4,0,0,0,23,weak,
RL,hungry-geese,1st,3,RL/hungry-geese/rank3_1st/let-s-create-your-agent-by-supervised-learning.ipynb,.ipynb,0c75763320276f5f3faa38528c7b522b6eff8c34c0369450e35b5f6fb5fbf79a,22126,17939,1042,364,14,10,6,0,78,strong,
RL,hungry-geese,20pct,177,RL/hungry-geese/rank177_20pct/circle-geese.ipynb,.ipynb,96c62d02d9bea509a9fd8908b28271af41eeeb1238b24ec7b9afbedd40a2a8d3,2179,1353,99,23,2,1,0,1,1,reject,bad_keyword
