domain,competition,bucket,rank,path,suffix,sha256,size_bytes,code_chars,markdown_chars,code_lines,code_cells,markdown_cells,good_hits,bad_hits,score,quality,reasons
Medical,siim-isic-melanoma-classification,20pct,755,Medical/siim-isic-melanoma-classification/rank755_20pct/melanoma-minmax.ipynb,.ipynb,b70c579799fb81c9b37f5df82a6f6798185a402df7fbae3c0d52b0896f1a1a26,3341,2058,229,26,4,1,2,0,25,usable,
Medical,siim-isic-melanoma-classification,40pct,1322,Medical/siim-isic-melanoma-classification/rank1322_40pct/siim-predictions-xgboost-and-resnet50.ipynb,.ipynb,8b502e057fa53e660b95ddd3adb9aee503ac99ae5675c9aafe16286006c48864,14997,8274,68,183,58,5,11,1,61,strong,bad_keyword
Medical,siim-isic-melanoma-classification,70pct,2311,Medical/siim-isic-melanoma-classification/rank2311_70pct/melanoma-using-fastai2.ipynb,.ipynb,bbea4d72278312a2729014f5e8775ea4bddb1c0d92873499b912dc896f81d199,6531,3218,213,81,26,2,3,0,55,strong,
NLP,commonlitreadabilityprize,1st,12,NLP/commonlitreadabilityprize/rank12_1st/fork-of-commonlitreadability-r3-2a94de.ipynb,.ipynb,6287ea620350d0319f50b8a9865b698729859a69935e12ea5e8cc1d8a515a398,33101,20965,0,218,61,0,5,1,54,strong,bad_keyword
NLP,commonlitreadabilityprize,10pct,217,NLP/commonlitreadabilityprize/rank217_10pct/pre-trained-roberta-solution-in-pytorch.ipynb,.ipynb,09e058d9c83505452c2ab227d80047bfe1dd1d170eb180b5f7eaa9ed2a901265,17897,11754,564,227,15,4,6,0,73,strong,
NLP,commonlitreadabilityprize,20pct,645,NLP/commonlitreadabilityprize/rank645_20pct/roberta-base-pretrained.ipynb,.ipynb,87b8c1bc2f111e20bad2b47462800402d8e97286043bbbe033150a3c57ac98da,3838,1930,0,53,6,0,1,0,29,usable,
NLP,commonlitreadabilityprize,40pct,1483,NLP/commonlitreadabilityprize/rank1483_40pct/commonlit-baseline-model.ipynb,.ipynb,edfb00ebc13b86452769947a4e6ec9e578f94c8c2a6614cd8866e9afe0538966,8454,3642,295,71,11,3,4,0,53,strong,
NLP,commonlitreadabilityprize,70pct,2492,NLP/commonlitreadabilityprize/rank2492_70pct/nn-notebook-lstm.ipynb,.ipynb,4dc94eeba9eabdcfa3793e1b12bbc625cba71e538b5e78f783b72b1f00038344,15991,6003,257,147,23,6,5,0,67,strong,
NLP,feedback-prize-english-language-learning,1st,8,NLP/feedback-prize-english-language-learning/rank8_1st/llm-detect-pip.ipynb,.ipynb,76c8e2d7c1bdecb9cde9bbcf1af4a1025b37b7898551de26b945acb2709d0372,1303,106,0,5,2,0,1,0,-11,reject,too_short
NLP,feedback-prize-english-language-learning,10pct,238,NLP/feedback-prize-english-language-learning/rank238_10pct/fb3-deberta-family-inference-weight-tune.ipynb,.ipynb,daa485f85b87a7466e752745590fbaa50627865a91d2d6b462625669d8eea4a3,22736,16091,699,365,9,9,6,0,73,strong,
NLP,feedback-prize-english-language-learning,20pct,415,NLP/feedback-prize-english-language-learning/rank415_20pct/english.ipynb,.ipynb,8561e9e7b39da9c732ca96181878c2a400e832d45f5a80462ac480014d2f1b8b,6763,3876,164,51,4,2,7,0,57,strong,
NLP,feedback-prize-english-language-learning,40pct,1131,NLP/feedback-prize-english-language-learning/rank1131_40pct/feedback-prize-ell-baseline.ipynb,.ipynb,c7bb0ae8041ce16b632a89fc963422c6f4f48e48e229bc401abb751f9e9feafb,9710,3590,0,67,15,0,7,0,59,strong,
NLP,feedback-prize-english-language-learning,70pct,1872,NLP/feedback-prize-english-language-learning/rank1872_70pct/compe-nlp-feedback-english.ipynb,.ipynb,94806717c82622b18d5a8d2286cd0489af4a3b8ffbac6f68f6480068cdf08529,11640,4237,198,111,20,6,7,0,73,strong,
NLP,google-quest-challenge,1st,5,NLP/google-quest-challenge/rank5_1st/postprocessing-for-google-quest.ipynb,.ipynb,3d095508d7ea7ef2cb564615e54f07162162d2da0e2b5d58bf4f9fc08324aa27,8426,6812,152,109,9,2,2,0,54,strong,
NLP,google-quest-challenge,10pct,217,NLP/google-quest-challenge/rank217_10pct/end-to-end-bert-training.ipynb,.ipynb,285ae2b959f16df904c761096e49492aef12271c236fb1516bbe2e8af5ff9aac,19869,17761,169,346,6,6,5,0,67,strong,
NLP,google-quest-challenge,20pct,275,NLP/google-quest-challenge/rank275_20pct/eda-and-feature-engineering.ipynb,.ipynb,1260a61d4d0d7d7770259f03ce9f39df75e599b528338e932991a92b4b083f0f,24646,15098,2139,359,34,31,1,0,43,usable,
NLP,google-quest-challenge,40pct,275,NLP/google-quest-challenge/rank275_40pct/eda-and-feature-engineering.ipynb,.ipynb,1260a61d4d0d7d7770259f03ce9f39df75e599b528338e932991a92b4b083f0f,24646,15098,2139,359,34,31,1,0,43,usable,
NLP,google-quest-challenge,70pct,1068,NLP/google-quest-challenge/rank1068_70pct/google-quest-spelling-feature.ipynb,.ipynb,4d31f7328c9fa03884c89d7c051a36125c8fd1b099cb8d88df9d3b8fd8ebbb15,5985,2628,1236,46,13,7,2,0,41,usable,
NLP,nlp-getting-started,1st,7,NLP/nlp-getting-started/rank7_1st/disaster-tweets-classification-with-distilbert.ipynb,.ipynb,a3f9e35792bdfef0fd50fdfde6e58dc910ab21d05ba12ac9303aef20693dea86,1848,580,0,11,1,0,3,0,1,reject,too_short
NLP,nlp-getting-started,10pct,81,NLP/nlp-getting-started/rank81_10pct/nlp-disaster-tweets-roberta-5-fold-top-5.ipynb,.ipynb,8cb49ed18ebbd69e4ca3a197fd5c79170f53af46a212e079ebf6248d8385540c,33018,18535,6222,377,15,14,7,0,73,strong,
NLP,nlp-getting-started,20pct,173,NLP/nlp-getting-started/rank173_20pct/83-6-accuracy-bert-nlp.ipynb,.ipynb,1e921cec36967be8b198a8a35136f87740ffebdd0cba2d0892a74d6266ae7ee8,8830,2855,3583,74,8,7,4,0,53,strong,
NLP,nlp-getting-started,40pct,331,NLP/nlp-getting-started/rank331_40pct/disaster-tweets-tf-idf-vs-bilstm-vs-bert.ipynb,.ipynb,cb65b622b7b1e516b920c3c62ff429760666d280774f6e375c6a501640916d3f,101570,37627,13477,727,14,12,10,0,73,strong,
NLP,nlp-getting-started,70pct,557,NLP/nlp-getting-started/rank557_70pct/notebook76d50be751.ipynb,.ipynb,6a287c9746ea533aee103931746c039ae3235ee530300fc357edf42124ba0462,5097,3560,0,40,2,0,3,1,21,weak,bad_keyword
NLP,quora-question-pairs,1st,21,NLP/quora-question-pairs/rank21_1st/kaggle-book-gokui-chapter5-lightgbm.ipynb,.ipynb,3750229a45eaea2cc53c0ad1933810b9b4fc545304de9669afda9c7a3e65a8c3,2446,362,36,8,4,1,1,0,-5,reject,too_short
NLP,quora-question-pairs,10pct,332,NLP/quora-question-pairs/rank332_10pct/data-analysis-xgboost-starter-0-35460-lb-12d8b0.irnb,.irnb,81df02d1ad8e63bb8dd8d11fef2393d584534f981c5a7b74c9e845b8fd93311e,22986,22986,0,1,1,0,6,0,11,weak,too_short
NLP,quora-question-pairs,20pct,664,NLP/quora-question-pairs/rank664_20pct/quoras-question-pairs-sentiment-analysis.ipynb,.ipynb,6933c70484709946709e6d7635fae4bead38b14f494e5a0ca644e673a107fa0d,9993,6837,370,134,12,4,2,0,49,strong,
NLP,quora-question-pairs,40pct,1316,NLP/quora-question-pairs/rank1316_40pct/xgb-starter-23-clean-text.py,.py,4416ad98e6eaa26d8f966c127bfb014527b4e16cabfaa68476d2a25ec14c16e0,9991,9991,0,200,1,0,5,0,54,strong,
NLP,quora-question-pairs,70pct,21,NLP/quora-question-pairs/rank21_70pct/kaggle-book-gokui-chapter5-lightgbm.ipynb,.ipynb,3750229a45eaea2cc53c0ad1933810b9b4fc545304de9669afda9c7a3e65a8c3,2446,362,36,8,4,1,1,0,-10,reject,too_short
RL,google-football,1st,2,RL/google-football/rank2_1st/google-football-episode-scraper.ipynb,.ipynb,1f3d46b527b398bd3b675b5fff982c15d67cbc23c087ba02297b06f775eafbf6,7863,5343,812,103,11,1,2,0,54,strong,
RL,google-football,10pct,114,RL/google-football/rank114_10pct/game-visualization.ipynb,.ipynb,ddc3a12859456e42029318c3ce5c1ee994a485a8a7c7e2e04e24e9555f3bde9c,9350,7646,130,176,8,2,1,0,43,usable,
RL,google-football,20pct,226,RL/google-football/rank226_20pct/baseline-bot.ipynb,.ipynb,a93e3c462f1b8f6d7ae34c1bf6619c3dee0301fe4ac3080f9c58ef5cf0453b21,6351,4053,67,74,13,4,1,0,35,usable,
RL,google-football,40pct,410,RL/google-football/rank410_40pct/gail-football.ipynb,.ipynb,302cdae13acd4d833952f25d0eeaabfb12802b7d756b2c074ee7d72088ca88ac,30601,26158,716,601,23,2,3,0,55,strong,
RL,google-football,70pct,783,RL/google-football/rank783_70pct/gfootball-template-bot-modified.ipynb,.ipynb,7733b97794319a1f60acf318ea60ac6996928cfd60f1981d275d73bbcb4c086d,5209,3180,852,35,4,3,2,0,33,usable,
RL,halite,1st,2,RL/halite/rank2_1st/halite-iv-count-win-or-lose-for-each-team.ipynb,.ipynb,9270188080f93468dcbfc6c8e4ec8ba6c329071a4b965f21be126936f60df664,8288,6722,0,126,9,0,2,0,48,strong,
RL,halite,10pct,118,RL/halite/rank118_10pct/pytorch-starter.ipynb,.ipynb,f39ae514362c990dab65fa191f7c80108de965b911ae1d6e87ec6003a4d5b8fc,14274,11501,34,227,19,3,3,0,55,strong,
RL,halite,20pct,225,RL/halite/rank225_20pct/halite-bot-aggressive-bot-starter-code.ipynb,.ipynb,62265d2ce826eaa08746df9189ebb63a4edf5199541e841eca371be7c3cd891e,7051,5558,434,95,2,2,2,0,41,usable,
RL,halite,40pct,445,RL/halite/rank445_40pct/halite-result-visualization-from-leaderboard.ipynb,.ipynb,75ed0427e85147068ff04244cd367d2c146d0376603b05f157ffa40bfcd0911c,698312,8104,625,240,22,6,0,0,37,usable,
RL,halite,70pct,800,RL/halite/rank800_70pct/explore-exploit.ipynb,.ipynb,ab4987c8b1fbd38b64788950058b4c72617ead89ac954f41868c00bd8bcb4e47,8614,3979,2355,68,6,15,0,0,29,usable,
RL,kore-2022,1st,25,RL/kore-2022/rank25_1st/plot-submission-score-trajectory.ipynb,.ipynb,9de9ec9ddf53f2df71aafe5f236820e44846bd42877db28a92ab1d6fa01f830b,9071,2847,1833,63,10,4,2,0,46,strong,
RL,kore-2022,10pct,55,RL/kore-2022/rank55_10pct/kore2022-winrate-evaluation-multiprocessing.ipynb,.ipynb,e9ab81cdc1830319bd0e89211fd187b41dc1375af15ae4e3d9ba010565cfa08a,2343,1130,0,23,3,0,1,0,13,weak,
RL,kore-2022,20pct,94,RL/kore-2022/rank94_20pct/loadinganothermodel.ipynb,.ipynb,5e648a37c54d115567101146de9a205ac4e7789822fd48e8362980a81c13ef6c,16229,13032,0,239,7,0,3,0,49,strong,
RL,kore-2022,40pct,187,RL/kore-2022/rank187_40pct/koreye-2022-integration.ipynb,.ipynb,9ef0d122b20be911129cf1758fbc036b8facbfd73a0a14f7ff0b3d9e40920f4a,5054,2405,529,68,4,1,0,0,21,weak,
RL,kore-2022,70pct,329,RL/kore-2022/rank329_70pct/kore-2022-understand-competition.ipynb,.ipynb,f8d030b844e06447276505a36471dba72059464f04342a22a13d49e0eadcbabd,31982,9183,8786,209,18,47,0,0,37,usable,
RL,lux-ai-2021,1st,5,RL/lux-ai-2021/rank5_1st/select-agents-for-downloading-matches.ipynb,.ipynb,402f6565a6b53d1bb4c2b6c81fb4773e8332537c37edced8f52f8d9fb9dee404,17640,6173,3052,132,29,21,2,1,42,usable,bad_keyword
RL,lux-ai-2021,10pct,117,RL/lux-ai-2021/rank117_10pct/fast-il-in-keras.ipynb,.ipynb,e43e65bad4ee326fa47de44ef01af92f338bc46307050d51afdf7dcc67c720da,20809,13356,777,341,15,5,6,0,73,strong,
RL,lux-ai-2021,20pct,272,RL/lux-ai-2021/rank272_20pct/lux-ai-rule-based-agent.ipynb,.ipynb,a29a0693a4c1e71d454ce844f9f5bf764851bfdc4f4dbf85008abb55cf7518a7,218949,193976,9886,3144,22,14,1,0,43,usable,
RL,lux-ai-2021,40pct,438,RL/lux-ai-2021/rank438_40pct/lux-ai-deep-learning-imitate-the-strategy.ipynb,.ipynb,df1c61b1031dcccd6359afbfe30082a914e1e27e78f43cccbc81c64b1c1ccba1,148186,11349,675,216,24,12,4,0,61,strong,
RL,lux-ai-2021,70pct,819,RL/lux-ai-2021/rank819_70pct/delux-ai-zero.ipynb,.ipynb,84660a7a37f4634a4d4d10ed8cdb90c5a2da9f138ea0d0186d44a461da127da7,41420,31804,1825,533,18,13,4,0,61,strong,
RL,santa-2022,1st,1,RL/santa-2022/rank1_1st/lower-bound-using-minimum-spanning-tree.ipynb,.ipynb,e1af64f442cda31fa924df87636a423a402d0da8e2851d93ce66f0104237ab42,4361,1880,45,59,5,1,0,0,26,usable,
RL,santa-2022,10pct,84,RL/santa-2022/rank84_10pct/greedy-search-hill-climbing-random-explore.ipynb,.ipynb,26caa9aaa9e2376001088a7dba6dfe4f00eeb60f407eca55b7c57cbae8577b49,21263,13651,2512,326,10,8,0,1,25,usable,bad_keyword
RL,santa-2022,20pct,186,RL/santa-2022/rank186_20pct/santa-december.ipynb,.ipynb,bcc91f2361cddbf5eca5274cccbec3b72f969f097db947206f174ab6ed29102e,23456,8850,411,223,36,1,1,0,43,usable,
RL,santa-2022,40pct,331,RL/santa-2022/rank331_40pct/ddqn-lstm-reinforcement-learning.ipynb,.ipynb,8f8625e936cc71d7d5c3632cc4f739b35f4568d2789c2dc151f386ae00f59327,31204,23988,1152,439,14,1,2,0,49,strong,
RL,santa-2022,70pct,607,RL/santa-2022/rank607_70pct/santa-2022-the-christmas-card-conundrum.ipynb,.ipynb,d30fa5b736fc90f719e64415538c19696087890395630fb7a030ffb7df3d5298,16604,6773,1348,165,21,2,1,1,31,usable,bad_keyword
RecSys,elo-merchant-category-recommendation,1st,7,RecSys/elo-merchant-category-recommendation/rank7_1st/elo-federated-learning-data-etl.ipynb,.ipynb,bc0168a07f6b928373eab643780ad8cd933325732dcfb9cc0c79d5d7bbc57479,31294,10125,505,171,54,5,1,0,48,strong,
RecSys,elo-merchant-category-recommendation,10pct,146,RecSys/elo-merchant-category-recommendation/rank146_10pct/elo-deep-automl.ipynb,.ipynb,56a466f34c6968aad1c181445e60f29a6fb37e4673fe558e6cf0eb4c94ca2341,7200,2742,0,31,14,0,4,1,27,usable,bad_keyword
RecSys,elo-merchant-category-recommendation,20pct,910,RecSys/elo-merchant-category-recommendation/rank910_20pct/ts-7-survival-analysis.ipynb,.ipynb,ffe4356f3a24eae6680d9f008ee9780ba9f1978bfb078a1168b06afa412d2b20,720478,7390,14129,152,32,23,4,0,61,strong,
RecSys,elo-merchant-category-recommendation,40pct,1647,RecSys/elo-merchant-category-recommendation/rank1647_40pct/3-first-pca-components-explain-99-99-of-variance.ipynb,.ipynb,11e1cd12e4b5a731242e2cff114a0648f15a13abcf31a661b1d076146977e26b,16567,11337,1353,210,17,6,7,0,73,strong,
RecSys,elo-merchant-category-recommendation,70pct,2836,RecSys/elo-merchant-category-recommendation/rank2836_70pct/elo-merchant-category-recommendation.ipynb,.ipynb,8566c0285516fdf706ab8b92ac82745547cbbf3b10233b73d925113d78880a23,8034,1440,3596,26,14,14,2,0,33,usable,
RecSys,expedia-hotel-recommendations,1st,2,RecSys/expedia-hotel-recommendations/rank2_1st/last-week-xkcd.py,.py,5df04f073db64c09411f16da660df07f69dc05284f5144589c21bb5d0b094a89,753,730,0,21,1,0,0,0,9,reject,
RecSys,expedia-hotel-recommendations,10pct,762,RecSys/expedia-hotel-recommendations/rank762_10pct/map-k-demo.ipynb,.ipynb,694a955b67c2198a72d552754262d342567ddf825469524bd3d8272e446d79b3,3230,1750,493,37,5,2,1,0,27,usable,
RecSys,expedia-hotel-recommendations,20pct,391,RecSys/expedia-hotel-recommendations/rank391_20pct/valium-1.py,.py,0f819972275b0ac545b06d6f8474629fd03721cf496cbe80563c84edb672861f,10412,10412,0,226,1,0,0,0,24,weak,
RecSys,expedia-hotel-recommendations,40pct,762,RecSys/expedia-hotel-recommendations/rank762_40pct/map-k-demo.ipynb,.ipynb,694a955b67c2198a72d552754262d342567ddf825469524bd3d8272e446d79b3,3230,1750,493,37,5,2,1,0,27,usable,
RecSys,expedia-hotel-recommendations,70pct,1378,RecSys/expedia-hotel-recommendations/rank1378_70pct/ehr-1-with-comments.py,.py,2e82d5644fe5596fd1c4d458f7ee311afa32e2d224565087ce8e8bdf4f01aefc,9287,9287,0,183,1,0,2,0,36,usable,
RecSys,h-and-m-personalized-fashion-recommendations,1st,10,RecSys/h-and-m-personalized-fashion-recommendations/rank10_1st/samp-hm-1st-stage-demo-with-polars-gpu.ipynb,.ipynb,bebd5256596d23a736b7144c33f4a55b67b028340fd0f4a8bdc902a1c5fe12a0,23524,16776,1161,364,10,3,2,0,54,strong,
RecSys,h-and-m-personalized-fashion-recommendations,10pct,299,RecSys/h-and-m-personalized-fashion-recommendations/rank299_10pct/lb-0-0236-ensemble-gives-you-bronze-medal.ipynb,.ipynb,5c93fb9ff3b152d51742951e5393f59b481270e06fcf627b8d0be3e5a88fa7ec,7216,2864,746,60,8,2,2,0,29,usable,thin_ensemble
RecSys,h-and-m-personalized-fashion-recommendations,20pct,585,RecSys/h-and-m-personalized-fashion-recommendations/rank585_20pct/notebookfirstrl.ipynb,.ipynb,e17550d922d3631cb3a85eea2d2c7d0580508a889b2d3e542b629d6033c171a2,27418,12175,0,202,40,0,3,1,37,usable,bad_keyword
RecSys,h-and-m-personalized-fashion-recommendations,40pct,2264,RecSys/h-and-m-personalized-fashion-recommendations/rank2264_40pct/recommender-system.ipynb,.ipynb,ac0b20f57e532129db9c63a31a60ce60efdf9bd6752e0dce7f161d515e6aee8a,6011,3755,21,63,3,1,1,0,27,usable,
RecSys,h-and-m-personalized-fashion-recommendations,70pct,10,RecSys/h-and-m-personalized-fashion-recommendations/rank10_70pct/samp-hm-1st-stage-demo-with-polars-gpu.ipynb,.ipynb,bebd5256596d23a736b7144c33f4a55b67b028340fd0f4a8bdc902a1c5fe12a0,23524,16776,1161,364,10,3,2,0,49,strong,
RecSys,otto-recommender-system,1st,3,RecSys/otto-recommender-system/rank3_1st/3rd-place-team-g-b-d-t-0-604.ipynb,.ipynb,8003559cab1cc800addc91fe216d5774056e2b681b9745f493055b6f4defe513,7076,1918,677,49,8,2,3,0,52,strong,
RecSys,otto-recommender-system,10pct,227,RecSys/otto-recommender-system/rank227_10pct/otto-tr-matrixv2-tail40-top404050-w136.ipynb,.ipynb,b6d2addd0d0ec398b77648aee962ebf427491350e6b11c9aa4f15a3112ee906e,15137,9064,1515,156,7,5,0,0,37,usable,
RecSys,otto-recommender-system,20pct,636,RecSys/otto-recommender-system/rank636_20pct/easy-recommendation-pandas.ipynb,.ipynb,6fdd6e74db346857e38651c28d8c537e6a83c1f6ea45e4e5d5bda2807332b6bf,4331,1141,1495,28,3,3,2,0,25,usable,
RecSys,otto-recommender-system,40pct,931,RecSys/otto-recommender-system/rank931_40pct/otto-lightgbm-brief-sample-code-with-cudf.ipynb,.ipynb,7dd2d649308ef334d1e62a5b8bb27c3f4103a19025a539cbdfe51d071345aa27,9951,3285,1539,79,12,9,3,0,47,strong,
RecSys,otto-recommender-system,70pct,1962,RecSys/otto-recommender-system/rank1962_70pct/ott-submission.ipynb,.ipynb,d47b7913f6030ca3630a35e5c984404c6b452f4630bdaae1c69cc917839fc9fc,25454,3154,10765,43,24,22,3,1,20,weak,bad_keyword;submission_only
RecSys,santander-product-recommendation,1st,5,RecSys/santander-product-recommendation/rank5_1st/when-less-is-more-1.py,.py,9fe174c47c29d2b07e2d882e4c5ca14b308b877e1fdd7daaa3c89fb4fd69fa75,9214,9027,0,169,1,0,4,0,53,strong,
RecSys,santander-product-recommendation,10pct,183,RecSys/santander-product-recommendation/rank183_10pct/exploratory-data-analysis-in-korean-180801.ipynb,.ipynb,8ab4ba226e5d4efe51ec63be1f287d3898a73df15ec5ab0f18651b2499e39d8a,6654,3541,0,52,12,0,0,0,23,weak,
RecSys,santander-product-recommendation,20pct,356,RecSys/santander-product-recommendation/rank356_20pct/test-srk.py,.py,06997822ba3bc249907eda5eadd392e228fea40c2043e0d71b13d5cd30b38177,14893,14561,0,287,1,0,4,0,48,strong,
RecSys,santander-product-recommendation,40pct,707,RecSys/santander-product-recommendation/rank707_40pct/when-less-is-more-asdsd268.py,.py,39b56054e90c39aaf12663f8e57d5fbbe7655d4e447e12272180aa604237f24f,9220,9220,0,176,1,0,4,0,48,strong,
RecSys,santander-product-recommendation,70pct,1246,RecSys/santander-product-recommendation/rank1246_70pct/data-visualization-2.ipynb,.ipynb,0c0afc557e62430d6bd7548f86f756ec20a88358c3aa4ff0aed43cc25fa17ef5,9201,4750,0,89,30,0,0,0,31,usable,
Tabular,competitive-data-science-predict-future-sales,1st,98,Tabular/competitive-data-science-predict-future-sales/rank98_1st/extcopy-of-future-sales-with-automated-ensembling.ipynb,.ipynb,91f0a57ad8bf46d14ed371b2ba924f5d0a97030f6b6f6555ded4ca5cc0b82736,4489,1150,351,21,6,4,2,0,38,usable,
Tabular,competitive-data-science-predict-future-sales,10pct,1657,Tabular/competitive-data-science-predict-future-sales/rank1657_10pct/ch9-modeling.ipynb,.ipynb,09a4a46274a800bcd2d8cdab447398748425a89520b727466211aa66227b686b,53760,14216,690,257,54,30,4,0,61,strong,
Tabular,competitive-data-science-predict-future-sales,20pct,3268,Tabular/competitive-data-science-predict-future-sales/rank3268_20pct/notebook5f4ce4366a.ipynb,.ipynb,d5de4d529f1639731fb006663da63b3ba837a373696b1ccc64655efa963eff08,7032,961,0,26,15,0,0,0,15,weak,
Tabular,competitive-data-science-predict-future-sales,40pct,7678,Tabular/competitive-data-science-predict-future-sales/rank7678_40pct/advanced-regression-predict-sales.ipynb,.ipynb,7394c8024246b302056b211bd0cb239d39aa5e553f95813d1f49605de19ae5d7,39034,11663,9930,216,42,13,8,0,73,strong,
Tabular,competitive-data-science-predict-future-sales,70pct,12343,Tabular/competitive-data-science-predict-future-sales/rank12343_70pct/model-advanced-regression-predict-future-sales.ipynb,.ipynb,2c8556ed9ac007031f91cb6ebdf6258cb1ee4e96cbb6ae730a10a0c5c018c79b,7946,6722,0,126,2,0,5,0,53,strong,
Tabular,house-prices-advanced-regression-techniques,1st,86,Tabular/house-prices-advanced-regression-techniques/rank86_1st/house-prices-two-stage-model.ipynb,.ipynb,a2bb1f7460da989c1235f2857157e167bbf99147d0f80995295c0af1269bd99d,33078,20910,2385,373,20,22,5,0,72,strong,
Tabular,house-prices-advanced-regression-techniques,10pct,508,Tabular/house-prices-advanced-regression-techniques/rank508_10pct/house-prices-xgb-cat-lgb-etc-0-12111.ipynb,.ipynb,912b59ae5aa3413ba1b8c99b911495984cc4b73c7eaa85bec50ccc2a9252eddc,32300,17245,10236,325,16,19,8,0,73,strong,
Tabular,house-prices-advanced-regression-techniques,20pct,987,Tabular/house-prices-advanced-regression-techniques/rank987_20pct/house-price-prediction-eda-feature-engineering.ipynb,.ipynb,306d936eaf41b6187cba26dfc2bc55d56683f074ac3fe9fe25b223375edb1a5c,14754,7935,1481,158,10,9,8,0,73,strong,
Tabular,house-prices-advanced-regression-techniques,40pct,2060,Tabular/house-prices-advanced-regression-techniques/rank2060_40pct/house-prices-advanced-regression-techniques-2026.ipynb,.ipynb,2d687f25f55fbbf3bbcddb20751cc6f601674244b92f8a2e4b237bcff1ec65a1,59758,35661,7817,690,38,37,9,0,73,strong,
Tabular,house-prices-advanced-regression-techniques,70pct,3619,Tabular/house-prices-advanced-regression-techniques/rank3619_70pct/house-price-prediction.ipynb,.ipynb,21d3774a71fd45cc34d3c7c0d7c706c44c4cdc32da1268c98ef24a6b44f2ca5b,13361,3544,998,76,22,2,6,1,53,strong,bad_keyword
Tabular,prudential-life-insurance-assessment,1st,23,Tabular/prudential-life-insurance-assessment/rank23_1st/use-the-mlr3-package.irnb,.irnb,df25f665a6072e7240c24b7cd5fdcf94475cf79c9b4759cdb7be3195f4908a31,8712,8712,0,1,1,0,6,0,16,weak,too_short
Tabular,prudential-life-insurance-assessment,10pct,23,Tabular/prudential-life-insurance-assessment/rank23_10pct/use-the-mlr3-package.irnb,.irnb,df25f665a6072e7240c24b7cd5fdcf94475cf79c9b4759cdb7be3195f4908a31,8712,8712,0,1,1,0,6,0,11,weak,too_short
Tabular,prudential-life-insurance-assessment,20pct,527,Tabular/prudential-life-insurance-assessment/rank527_20pct/testwith.py,.py,05c1b15a65389a8d11f038d0fbaaa5391355fc42561c47f191b7e1793bddad3a,4055,4055,0,70,1,0,4,0,40,usable,
Tabular,prudential-life-insurance-assessment,40pct,23,Tabular/prudential-life-insurance-assessment/rank23_40pct/use-the-mlr3-package.irnb,.irnb,df25f665a6072e7240c24b7cd5fdcf94475cf79c9b4759cdb7be3195f4908a31,8712,8712,0,1,1,0,6,0,11,weak,too_short
Tabular,prudential-life-insurance-assessment,70pct,1825,Tabular/prudential-life-insurance-assessment/rank1825_70pct/xgboost-example.R,.R,a45add1ee9182de98ef977567b2b5283a1cece4e8c9568e684861fcbeeb07951,1288,1288,0,32,1,0,4,0,28,usable,
Tabular,spaceship-titanic,1st,119,Tabular/spaceship-titanic/rank119_1st/spaceship-titanic-survival-prediction-model.ipynb,.ipynb,2dedba1337aeef246fffda5750fcf299381df2c34a3a09cb92d48e16a6eebc71,3070,1780,0,42,1,0,2,0,32,usable,
Tabular,spaceship-titanic,10pct,134,Tabular/spaceship-titanic/rank134_10pct/notebooka2b1182843.ipynb,.ipynb,d72749acb1a8c3f6e94be2d7ee9c0bc9f582ea97c9d3f640077d686c7bad40a3,21145,14928,0,162,14,0,11,1,55,strong,bad_keyword
Tabular,spaceship-titanic,20pct,440,Tabular/spaceship-titanic/rank440_20pct/spaceship-titanic.ipynb,.ipynb,42357584e87e21ef6e902de4d589c3c498289be9de8311611965b270f4d4d95e,26063,12235,679,306,32,1,9,0,73,strong,
Tabular,spaceship-titanic,40pct,870,Tabular/spaceship-titanic/rank870_40pct/beginner-eda-to-clean-cv-gpu-catboost.ipynb,.ipynb,7f1bbb1464f8c87ed1995dc06789ee9019855f694d2f2d7a22bd064e2aa781d5,104361,73551,15767,1452,30,25,9,0,73,strong,
Tabular,spaceship-titanic,70pct,1616,Tabular/spaceship-titanic/rank1616_70pct/spaceship-titanic-0527.ipynb,.ipynb,5e911a950f658dee7545b07c5829fd0f4d0b42c7d2a95773e679613981d55f38,19484,10402,584,167,17,6,5,1,55,strong,bad_keyword
Tabular,titanic,1st,874,Tabular/titanic/rank874_1st/ml-titanic-competition.ipynb,.ipynb,872472d6bb5a9ac1137678a456ba468c1bba23e6033ed8e35114cc1678f454a6,21434,12496,717,251,18,5,8,0,78,strong,
Tabular,titanic,10pct,1500,Tabular/titanic/rank1500_10pct/titanic-78-95-accurancy-eda-ensemble-learning.ipynb,.ipynb,8592b169a3cfa90724885d63d388beab023e20316273c13a9925c83b400669ab,29553,13782,6579,271,19,17,10,0,73,strong,
Tabular,titanic,20pct,2509,Tabular/titanic/rank2509_20pct/getting-started-with-titanic.ipynb,.ipynb,8fec848ad12703cc00bb27478bf3d3a9dfbf0976aa8fe5aa2f4a55163ce17156,12110,5790,0,125,14,0,9,1,55,strong,bad_keyword
Tabular,titanic,40pct,4868,Tabular/titanic/rank4868_40pct/gettingstartedwithtitanic.ipynb,.ipynb,18236e6b8ffa07bff5d18f91c3697566795e0c196531db8e0516cfc08e13e95e,5015,2654,0,52,5,0,6,0,51,strong,
